order_placed,order_delivered
1948,2022-08-11 18:14:54.603363876,2022-08-11 18:30:12.449977
1949,2022-08-11 18:16:15.265627399,2022-08-11 18:30:24.832289
1950,2022-08-11 18:17:58.031069082,2022-08-11 18:30:25.460723
1951,2022-08-11 18:18:07.335250795,2022-08-11 18:30:11.481912
1952,2022-08-11 18:18:14.692271480,2022-08-11 18:33:36.135695
1953,2022-08-11 18:19:57.428505830,2022-08-11 18:36:42.512453
1954,2022-08-11 18:24:07.667319623,2022-08-11 18:40:56.046662
1955,2022-08-11 18:25:21.069474538,2022-08-11 18:46:34.121884
1956,2022-08-11 18:29:12.770837554,2022-08-11 18:46:48.723945
1957,2022-08-11 18:29:52.722691677,2022-08-11 18:47:29.664824
1958,2022-08-11 18:30:36.861657277,2022-08-11 19:00:32.823637
1959,2022-08-11 18:31:58.834429699,2022-08-11 18:52:03.346018
1960,2022-08-11 18:42:23.688069861,2022-08-11 18:56:56.985687
1961,2022-08-11 18:45:17.913840781,2022-08-11 19:05:50.780928
1962,2022-08-11 18:45:58.829875443,2022-08-11 18:56:53.801531
1963,2022-08-11 18:56:26.952481237,2022-08-11 19:11:10.673898
1964,2022-08-11 18:59:18.559670194,2022-08-11 19:11:31.196382
1965,2022-08-11 19:08:31.118689560,2022-08-11 19:21:58.929981
1966,2022-08-11 19:09:02.575452098,2022-08-11 19:21:14.488227
1967,2022-08-11 19:10:24.152157312,2022-08-11 19:22:23.293139
1968,2022-08-11 19:13:02.968486028,2022-08-11 19:29:37.340543
1969,2022-08-11 19:13:32.160244891,2022-08-11 19:27:37.892872
1970,2022-08-11 19:16:07.565436497,2022-08-11 19:29:35.033445
1971,2022-08-11 19:20:00.767418808,2022-08-11 19:33:16.701783
1972,2022-08-11 19:20:45.935563781,2022-08-11 19:35:41.047322
1973,2022-08-11 19:22:15.363610431,2022-08-11 19:36:29.853140
1974,2022-08-11 19:23:16.820377954,2022-08-11 19:38:12.305296
1975,2022-08-11 19:26:00.646322609,2022-08-11 19:44:54.361306
1976,2022-08-11 19:28:53.510145918,2022-08-11 19:41:22.064576
1977,2022-08-11 19:29:46.168016125,2022-08-11 19:42:48.783725
1978,2022-08-11 19:33:53.388753521,2022-08-11 19:51:36.941948
1979,2022-08-11 19:35:21.387374150,2022-08-11 19:49:03.712338
1980,2022-08-11 19:36:29.620650553,2022-08-11 19:49:38.580620
1981,2022-08-11 19:37:19.601568841,2022-08-11 19:53:53.751293
1982,2022-08-11 19:46:10.658065841,2022-08-11 20:00:53.554026
1983,2022-08-11 19:50:34.423600874,2022-08-11 20:02:21.773278
1984,2022-08-11 19:50:39.005764364,2022-08-11 20:06:06.485462
1985,2022-08-11 19:51:37.349784313,2022-08-11 20:06:21.666147
1986,2022-08-11 19:53:30.671192444,2022-08-11 20:07:49.396510
1987,2022-08-11 19:59:20.499034243,2022-08-11 20:12:01.338154
1988,2022-08-11 20:01:15.494864953,2022-08-11 20:16:23.050041
1989,2022-08-11 20:05:55.758660903,2022-08-11 20:24:42.061495
1990,2022-08-11 20:13:00.301395628,2022-08-11 20:31:21.301025
1991,2022-08-11 20:14:32.157532803,2022-08-11 20:27:26.951128
1992,2022-08-11 20:19:36.073492302,2022-08-11 20:34:54.970801
1993,2022-08-11 20:21:19.421695154,2022-08-11 20:33:16.361380
1994,2022-08-11 20:21:56.336589023,2022-08-11 20:38:31.638130
1995,2022-08-11 20:31:08.637490632,2022-08-11 20:53:38.544621
1996,2022-08-11 20:32:16.103677548,2022-08-11 20:48:43.592381
1997,2022-08-11 20:34:12.906824838,2022-08-11 20:47:29.181139
1998,2022-08-11 20:36:30.587882722,2022-08-11 20:50:17.590486
1999,2022-08-11 20:38:30.576449126,2022-08-11 20:55:06.744022
2000,2022-08-11 20:39:22.883431318,2022-08-11 20:51:47.758709
2001,2022-08-11 20:39:33.846336255,2022-08-11 20:54:04.749594
2002,2022-08-11 20:42:10.099867082,2022-08-11 20:57:07.030132
2003,2022-08-11 20:44:32.784823790,2022-08-11 20:54:56.245388
2004,2022-08-11 20:49:40.040307261,2022-08-11 21:05:09.135658
2005,2022-08-11 20:58:22.119410180,2022-08-11 21:10:38.421034
2006,2022-08-11 20:59:54.293593320,2022-08-11 21:13:21.255439
2007,2022-08-11 21:00:54.715290840,2022-08-11 21:14:12.701655
2008,2022-08-11 21:02:47.132593458,2022-08-11 21:15:07.420057
2009,2022-08-11 21:06:05.695710513,2022-08-11 21:20:47.056620
2010,2022-08-11 21:12:32.379851080,2022-08-11 21:27:42.176754
2011,2022-08-11 21:19:11.174634538,2022-08-11 21:36:42.405046
2012,2022-08-11 21:19:53.982322303,2022-08-11 21:34:57.903403
2013,2022-08-11 21:22:58.114782563,2022-08-11 21:37:08.153998
2014,2022-08-11 21:24:08.473121130,2022-08-11 21:36:08.493633
2015,2022-08-11 21:26:36.260673661,2022-08-11 21:39:34.131568
2016,2022-08-11 21:28:30.563147884,2022-08-11 21:43:09.622961
2017,2022-08-11 21:32:43.857218773,2022-08-11 21:49:20.378624
2018,2022-08-11 21:34:04.381307064,2022-08-11 21:46:55.734185
2019,2022-08-11 21:40:10.823257047,2022-08-11 21:53:11.730033
2020,2022-08-11 21:40:35.349039082,2022-08-11 21:51:27.626454
2021,2022-08-11 21:43:46.625295091,2022-08-11 21:56:01.755213
2022,2022-08-11 21:46:55.264635691,2022-08-11 22:02:50.863914
2023,2022-08-11 21:47:29.959490110,2022-08-11 22:02:12.335296
2024,2022-08-11 21:52:26.101540621,2022-08-11 22:05:54.406551
2025,2022-08-11 21:54:02.625747717,2022-08-11 22:06:57.012682
2026,2022-08-11 21:57:31.387976681,2022-08-11 22:10:58.183954
2027,2022-08-12 08:22:35.831998583,2022-08-12 08:38:07.853198
2028,2022-08-12 08:27:58.182912114,2022-08-12 08:41:04.687226
2029,2022-08-12 08:42:50.615026914,2022-08-12 09:01:04.480224
2030,2022-08-12 08:48:56.911723300,2022-08-12 09:08:46.572885
2031,2022-08-12 09:00:29.799846242,2022-08-12 09:21:19.184105
2032,2022-08-12 09:01:10.702647937,2022-08-12 09:37:41.514293
2033,2022-08-12 09:03:06.220082098,2022-08-12 09:44:07.525930
2034,2022-08-12 09:22:09.536328178,2022-08-12 10:00:58.249663
2035,2022-08-12 09:22:41.844244852,2022-08-12 10:06:56.061016
2036,2022-08-12 09:26:52.395408218,2022-08-12 10:26:05.561588
2037,2022-08-12 10:07:48.176640257,2022-08-12 10:32:53.881559
2038,2022-08-12 10:17:07.571224961,2022-08-12 10:52:29.267508
2039,2022-08-12 10:23:18.044343289,2022-08-12 10:58:20.594701
2040,2022-08-12 10:29:06.400301728,2022-08-12 11:13:37.268380
2041,2022-08-12 10:34:39.153908847,2022-08-12 11:12:28.714437
2042,2022-08-12 10:38:15.814783322,2022-08-12 11:20:34.190626
2043,2022-08-12 10:44:14.448555694,2022-08-12 11:20:20.318518
2044,2022-08-12 10:44:35.768727237,2022-08-12 11:39:19.190238
2045,2022-08-12 10:49:54.724626042,2022-08-12 11:43:51.400010
2046,2022-08-12 10:57:37.632536063,2022-08-12 11:43:53.979123
2047,2022-08-12 11:02:04.308181482,2022-08-12 11:48:12.787948
2048,2022-08-12 11:09:30.961594887,2022-08-12 12:07:38.743113
2049,2022-08-12 11:32:58.974546755,2022-08-12 12:07:34.431838
2050,2022-08-12 11:51:45.981783452,2022-08-12 12:09:51.155582
2051,2022-08-12 12:00:28.712981776,2022-08-12 12:18:28.717589
2052,2022-08-12 12:00:44.584980999,2022-08-12 12:16:04.176631
2053,2022-08-12 12:04:07.718847678,2022-08-12 12:19:18.679030
2054,2022-08-12 12:05:38.575074732,2022-08-12 12:21:52.006439
2055,2022-08-12 12:11:26.860566889,2022-08-12 12:35:22.220579
2056,2022-08-12 12:12:03.130100091,2022-08-12 12:30:20.140190
2057,2022-08-12 12:12:30.182204226,2022-08-12 12:32:54.258184
2058,2022-08-12 12:12:36.061890750,2022-08-12 12:40:29.317461
2059,2022-08-12 12:17:25.167338332,2022-08-12 12:42:16.588439
2060,2022-08-12 12:20:00.545243596,2022-08-12 12:50:24.112082
2061,2022-08-12 12:22:40.129739279,2022-08-12 12:47:00.526241
2062,2022-08-12 12:27:54.807496955,2022-08-12 12:50:10.007501
2063,2022-08-12 12:29:01.795194258,2022-08-12 13:00:28.071497
2064,2022-08-12 12:30:11.129107171,2022-08-12 13:03:33.014469
2065,2022-08-12 12:33:30.891146246,2022-08-12 13:02:27.001809
2066,2022-08-12 12:35:12.517129850,2022-08-12 13:09:29.221704
2067,2022-08-12 12:36:32.700502546,2022-08-12 13:11:31.685888
2068,2022-08-12 12:37:23.659730683,2022-08-12 13:10:18.174768
2069,2022-08-12 12:43:02.313811325,2022-08-12 13:19:46.118062
2070,2022-08-12 12:49:37.878574182,2022-08-12 13:26:57.735209
2071,2022-08-12 12:55:32.278454887,2022-08-12 13:24:30.476874
2072,2022-08-12 12:55:45.472269542,2022-08-12 13:36:13.385561
2073,2022-08-12 12:57:19.327167241,2022-08-12 13:30:49.407698
2074,2022-08-12 13:04:03.428744266,2022-08-12 13:37:18.696747
2075,2022-08-12 13:05:18.537368498,2022-08-12 13:41:02.623446
2076,2022-08-12 13:06:08.903396469,2022-08-12 13:45:25.661470
2077,2022-08-12 13:08:27.925795616,2022-08-12 13:42:36.189101
2078,2022-08-12 13:08:36.063877738,2022-08-12 13:49:57.182964
2079,2022-08-12 13:11:55.232922251,2022-08-12 13:50:24.943567
2080,2022-08-12 13:14:34.952815153,2022-08-12 14:03:07.215994
2081,2022-08-12 13:16:12.439964537,2022-08-12 14:02:54.147562
2082,2022-08-12 13:19:04.179332872,2022-08-12 14:09:11.630528
2083,2022-08-12 13:25:52.114721036,2022-08-12 14:09:26.706904
2084,2022-08-12 13:28:37.238194045,2022-08-12 14:09:24.949006
2085,2022-08-12 13:38:04.896377978,2022-08-12 14:12:07.104899
2086,2022-08-12 13:38:22.619876407,2022-08-12 14:16:09.011287
2087,2022-08-12 13:43:12.296381248,2022-08-12 14:14:12.201622
2088,2022-08-12 13:43:45.710718115,2022-08-12 14:11:30.915604
2089,2022-08-12 13:45:01.290688796,2022-08-12 14:12:43.336561
2090,2022-08-12 13:51:37.284500370,2022-08-12 14:24:57.932707
2091,2022-08-12 13:55:17.041222331,2022-08-12 14:26:38.779412
2092,2022-08-12 14:04:58.324997748,2022-08-12 14:36:02.984168
2093,2022-08-12 14:05:02.861245398,2022-08-12 14:32:01.864223
2094,2022-08-12 14:10:42.374950238,2022-08-12 14:35:29.590115
2095,2022-08-12 14:12:32.700438102,2022-08-12 14:34:43.999362
2096,2022-08-12 14:13:34.830653937,2022-08-12 14:41:56.594799
2097,2022-08-12 14:15:17.127554794,2022-08-12 14:38:44.091878
2098,2022-08-12 14:16:23.048699274,2022-08-12 14:38:49.237427
2099,2022-08-12 14:20:01.376074492,2022-08-12 14:43:26.966299
2100,2022-08-12 14:20:15.613892141,2022-08-12 14:48:16.459351
2101,2022-08-12 14:31:31.018614967,2022-08-12 14:45:41.384383
2102,2022-08-12 14:32:06.175572812,2022-08-12 14:53:37.226608
2103,2022-08-12 14:38:07.200630940,2022-08-12 14:58:28.150935
2104,2022-08-12 14:46:42.900263566,2022-08-12 14:58:05.046639
2105,2022-08-12 14:58:17.254365730,2022-08-12 15:17:18.719495
2106,2022-08-12 14:58:52.391672343,2022-08-12 15:10:54.346075
2107,2022-08-12 15:10:12.349101663,2022-08-12 15:25:49.088121
2108,2022-08-12 15:10:37.197708639,2022-08-12 15:24:14.313442
2109,2022-08-12 15:16:17.893332182,2022-08-12 15:31:00.005407
2110,2022-08-12 15:17:53.911157547,2022-08-12 15:31:38.712861
2111,2022-08-12 15:17:55.312846204,2022-08-12 15:33:43.602468
2112,2022-08-12 15:19:54.411073839,2022-08-12 15:35:14.806683
2113,2022-08-12 15:25:41.841827378,2022-08-12 15:40:35.894987
2114,2022-08-12 15:28:26.221363582,2022-08-12 15:44:31.454218
2115,2022-08-12 15:39:05.049532624,2022-08-12 15:54:02.154509
2116,2022-08-12 15:39:51.726618404,2022-08-12 15:54:55.598003
2117,2022-08-12 15:41:28.578786493,2022-08-12 15:54:58.770201
2118,2022-08-12 15:42:10.517193386,2022-08-12 15:56:01.053036
2119,2022-08-12 15:42:30.663109715,2022-08-12 15:54:12.206746
2120,2022-08-12 15:43:16.316032678,2022-08-12 15:55:01.655276
2121,2022-08-12 15:50:39.531977885,2022-08-12 16:03:51.859345
2122,2022-08-12 15:52:04.640979528,2022-08-12 16:06:08.155154
2123,2022-08-12 15:57:06.995113194,2022-08-12 16:10:53.024795
2124,2022-08-12 16:00:31.376103109,2022-08-12 16:14:56.944838
2125,2022-08-12 16:06:07.741278400,2022-08-12 16:21:20.073966
2126,2022-08-12 16:07:25.510338666,2022-08-12 16:19:36.121511
2127,2022-08-12 16:11:11.775573325,2022-08-12 16:26:35.249690
2128,2022-08-12 16:20:23.328631869,2022-08-12 16:34:49.382956
2129,2022-08-12 16:20:26.870225546,2022-08-12 16:35:38.518196
2130,2022-08-12 16:25:20.853758402,2022-08-12 16:45:29.597131
2131,2022-08-12 16:25:39.708963501,2022-08-12 16:38:22.480277
2132,2022-08-12 16:28:08.832286938,2022-08-12 16:45:34.477192
2133,2022-08-12 16:31:14.734436330,2022-08-12 16:45:25.398836
2134,2022-08-12 16:33:38.562808053,2022-08-12 16:47:47.879188
2135,2022-08-12 16:34:28.753794558,2022-08-12 16:47:16.899128
2136,2022-08-12 16:38:04.801485621,2022-08-12 16:50:35.134197
2137,2022-08-12 16:42:43.789103630,2022-08-12 16:56:11.562904
2138,2022-08-12 16:50:57.935122073,2022-08-12 17:06:37.364311
2139,2022-08-12 16:53:04.352933343,2022-08-12 17:08:06.225603
2140,2022-08-12 16:57:47.650996713,2022-08-12 17:09:54.591093
2141,2022-08-12 16:59:34.112216060,2022-08-12 17:11:11.378665
2142,2022-08-12 17:00:49.308946001,2022-08-12 17:14:13.607959
2143,2022-08-12 17:01:01.132484432,2022-08-12 17:12:02.625938
2144,2022-08-12 17:05:56.322711861,2022-08-12 17:18:32.819546
2145,2022-08-12 17:12:54.720762444,2022-08-12 17:33:03.298373
2146,2022-08-12 17:16:38.178433645,2022-08-12 17:32:24.850503
2147,2022-08-12 17:16:56.821704181,2022-08-12 17:31:47.472946
2148,2022-08-12 17:22:38.247464986,2022-08-12 17:34:00.921672
2149,2022-08-12 17:23:16.485739746,2022-08-12 17:39:32.496116
2150,2022-08-12 17:27:00.592212761,2022-08-12 17:43:56.849099
2151,2022-08-12 17:29:10.044780447,2022-08-12 17:43:01.656068
2152,2022-08-12 17:31:52.572807725,2022-08-12 17:51:46.801289
2153,2022-08-12 17:33:22.632506179,2022-08-12 17:49:01.021107
2154,2022-08-12 17:36:39.688778871,2022-08-12 17:49:15.581628
2155,2022-08-12 17:36:55.596911810,2022-08-12 17:56:07.724781
2156,2022-08-12 17:39:48.210910374,2022-08-12 17:54:45.349448
2157,2022-08-12 17:41:50.527445548,2022-08-12 17:59:07.273237
2158,2022-08-12 17:53:01.309100781,2022-08-12 18:10:35.062591
2159,2022-08-12 17:58:27.150318148,2022-08-12 18:13:04.764173
2160,2022-08-12 17:59:12.147365371,2022-08-12 18:11:16.286440
2161,2022-08-12 17:59:59.669916534,2022-08-12 18:15:44.942771
2162,2022-08-12 18:00:19.864386759,2022-08-12 18:14:10.619414
2163,2022-08-12 18:01:01.604137274,2022-08-12 18:15:41.002588
2164,2022-08-12 18:01:29.208815657,2022-08-12 18:14:16.368139
2165,2022-08-12 18:01:50.570591157,2022-08-12 18:21:23.216844
2166,2022-08-12 18:06:19.402150492,2022-08-12 18:20:42.231400
2167,2022-08-12 18:06:56.626374492,2022-08-12 18:23:56.135520
2168,2022-08-12 18:12:08.174283531,2022-08-12 18:32:47.429812
2169,2022-08-12 18:18:54.595977354,2022-08-12 18:38:11.663978
2170,2022-08-12 18:20:11.566402713,2022-08-12 18:39:57.416515
2171,2022-08-12 18:21:45.182745658,2022-08-12 18:35:58.430451
2172,2022-08-12 18:23:12.901699803,2022-08-12 18:37:04.493899
2173,2022-08-12 18:25:09.378874471,2022-08-12 18:39:13.969981
2174,2022-08-12 18:27:14.406428141,2022-08-12 18:39:50.163997
2175,2022-08-12 18:32:10.636388628,2022-08-12 18:46:42.432953
2176,2022-08-12 18:34:20.264566945,2022-08-12 18:49:52.464364
2177,2022-08-12 18:36:29.679503410,2022-08-12 18:48:00.068125
2178,2022-08-12 18:45:10.991382308,2022-08-12 18:55:51.970359
2179,2022-08-12 18:50:01.821977991,2022-08-12 19:05:52.375364
2180,2022-08-12 18:53:05.704261764,2022-08-12 19:06:45.571277
2181,2022-08-12 18:56:26.444864591,2022-08-12 19:10:58.522519
2182,2022-08-12 18:56:32.507684488,2022-08-12 19:09:52.815794
2183,2022-08-12 18:57:28.138577739,2022-08-12 19:11:39.173608
2184,2022-08-12 18:58:28.177646041,2022-08-12 19:13:20.592267
2185,2022-08-12 19:03:05.462596706,2022-08-12 19:15:32.731710
2186,2022-08-12 19:05:47.359857362,2022-08-12 19:27:20.180165
2187,2022-08-12 19:06:48.637163020,2022-08-12 19:19:13.866932
2188,2022-08-12 19:10:50.168239988,2022-08-12 19:23:05.425869
2189,2022-08-12 19:13:50.256537801,2022-08-12 19:28:04.972406
2190,2022-08-12 19:13:55.339772964,2022-08-12 19:26:33.606578
2191,2022-08-12 19:18:09.248350829,2022-08-12 19:35:30.996261
2192,2022-08-12 19:26:49.969270026,2022-08-12 19:41:57.921633
2193,2022-08-12 19:27:28.134384950,2022-08-12 19:41:50.659986
2194,2022-08-12 19:35:21.855505014,2022-08-12 19:48:52.242307
2195,2022-08-12 19:39:25.750061623,2022-08-12 19:52:32.971556
2196,2022-08-12 19:45:28.306027770,2022-08-12 19:57:37.662187
2197,2022-08-12 19:49:04.139818578,2022-08-12 20:03:12.261590
2198,2022-08-12 19:50:37.484966526,2022-08-12 20:05:05.393186
2199,2022-08-12 19:53:02.746530546,2022-08-12 20:06:53.042082
2200,2022-08-12 19:54:00.998910939,2022-08-12 20:08:21.277217
2201,2022-08-12 19:54:14.113132561,2022-08-12 20:08:53.387816
2202,2022-08-12 19:59:24.765310838,2022-08-12 20:13:48.339325
2203,2022-08-12 19:59:26.001164370,2022-08-12 20:11:48.808708
2204,2022-08-12 20:01:13.777910120,2022-08-12 20:14:19.140480
2205,2022-08-12 20:02:58.693805891,2022-08-12 20:21:07.449766
2206,2022-08-12 20:03:23.365914228,2022-08-12 20:19:11.081237
2207,2022-08-12 20:03:38.342264378,2022-08-12 20:18:25.036789
2208,2022-08-12 20:05:17.008193677,2022-08-12 20:19:44.604865
2209,2022-08-12 20:07:58.141641823,2022-08-12 20:26:26.298938
2210,2022-08-12 20:08:20.701127724,2022-08-12 20:32:35.917518
2211,2022-08-12 20:08:57.915961740,2022-08-12 20:27:34.329674
2212,2022-08-12 20:09:27.156124942,2022-08-12 20:29:12.945962
2213,2022-08-12 20:11:39.882235924,2022-08-12 20:32:22.504224
2214,2022-08-12 20:13:00.366065533,2022-08-12 20:33:06.837944
2215,2022-08-12 20:16:28.923896249,2022-08-12 20:39:11.323240
2216,2022-08-12 20:21:27.994979406,2022-08-12 20:36:11.899701
2217,2022-08-12 20:22:32.046556976,2022-08-12 20:43:27.414515
2218,2022-08-12 20:23:06.111268079,2022-08-12 20:44:44.984934
2219,2022-08-12 20:23:50.860487685,2022-08-12 20:47:01.389106
2220,2022-08-12 20:24:11.613342720,2022-08-12 20:50:02.457425
2221,2022-08-12 20:26:01.642069569,2022-08-12 20:49:08.174632
2222,2022-08-12 20:30:28.228802939,2022-08-12 20:51:29.260302
2223,2022-08-12 20:40:33.822348934,2022-08-12 20:55:02.413366
2224,2022-08-12 20:43:28.068784281,2022-08-12 20:56:27.162082
2225,2022-08-12 20:43:32.894595023,2022-08-12 20:56:23.289198
2226,2022-08-12 20:44:25.104938430,2022-08-12 21:00:28.933748
2227,2022-08-12 20:47:52.528126679,2022-08-12 21:01:35.873871
2228,2022-08-12 20:51:22.372327551,2022-08-12 21:09:06.579035
2229,2022-08-12 20:57:10.275424948,2022-08-12 21:13:50.469163
2230,2022-08-12 20:57:49.241391845,2022-08-12 21:09:37.145988
2231,2022-08-12 21:04:34.079635122,2022-08-12 21:17:14.014201
2232,2022-08-12 21:08:23.150645932,2022-08-12 21:23:37.769182
2233,2022-08-12 21:11:05.791034834,2022-08-12 21:24:50.241540
2234,2022-08-12 21:16:51.268272882,2022-08-12 21:29:22.978664
2235,2022-08-12 21:28:57.484462284,2022-08-12 21:41:13.688188
2236,2022-08-12 21:33:29.726179755,2022-08-12 21:51:41.814440
2237,2022-08-12 21:36:43.065868807,2022-08-12 21:47:08.418025
2238,2022-08-12 21:40:12.423163533,2022-08-12 21:56:02.346281
2239,2022-08-12 21:41:04.254885118,2022-08-12 21:53:01.073531
2240,2022-08-12 21:42:25.495825997,2022-08-12 21:55:33.850308
2241,2022-08-12 21:43:33.516779812,2022-08-12 21:59:08.309530
2242,2022-08-12 21:44:00.467425701,2022-08-12 21:57:04.251551
2243,2022-08-12 21:46:22.480175312,2022-08-12 22:02:44.445539
2244,2022-08-12 21:47:35.051602182,2022-08-12 22:01:17.855885
2245,2022-08-12 21:52:35.248053609,2022-08-12 22:13:47.761318
2246,2022-08-12 21:55:47.527908987,2022-08-12 22:10:34.530758
2247,2022-08-13 08:06:01.301455485,2022-08-13 08:19:57.183148
2248,2022-08-13 08:10:01.010271784,2022-08-13 08:24:50.337145
2249,2022-08-13 08:16:21.746066631,2022-08-13 08:42:12.937308
2250,2022-08-13 08:21:12.536813063,2022-08-13 08:48:35.965133
2251,2022-08-13 08:25:39.787702534,2022-08-13 09:07:13.513328
2252,2022-08-13 08:35:36.401898077,2022-08-13 09:10:10.751382
2253,2022-08-13 08:47:03.045723564,2022-08-13 09:33:14.407606
2254,2022-08-13 08:54:55.006230296,2022-08-13 09:31:28.323570
2255,2022-08-13 08:55:27.185187732,2022-08-13 09:53:30.335713
2256,2022-08-13 09:00:00.092945315,2022-08-13 09:56:02.799960
2257,2022-08-13 09:00:30.911470187,2022-08-13 10:17:03.616531
2258,2022-08-13 09:18:09.894600396,2022-08-13 10:20:06.818287
2259,2022-08-13 09:43:44.894036649,2022-08-13 10:44:20.132681
2260,2022-08-13 09:49:24.615044112,2022-08-13 10:46:09.849827
2261,2022-08-13 09:54:33.315485267,2022-08-13 11:11:33.961079
2262,2022-08-13 10:05:26.608381197,2022-08-13 11:12:04.051788
2263,2022-08-13 10:16:01.818702126,2022-08-13 11:08:46.654540
2264,2022-08-13 10:16:57.077806891,2022-08-13 11:12:07.933249
2265,2022-08-13 10:23:15.562040872,2022-08-13 11:28:19.487776
2266,2022-08-13 10:27:41.377226615,2022-08-13 11:35:48.714461
2267,2022-08-13 10:31:04.754328341,2022-08-13 11:41:09.094426
2268,2022-08-13 10:36:59.086862954,2022-08-13 11:35:10.545060
2269,2022-08-13 10:55:52.833044623,2022-08-13 11:55:55.185998
2270,2022-08-13 11:05:46.007173741,2022-08-13 11:57:51.983972
2271,2022-08-13 11:06:12.928599477,2022-08-13 11:59:58.731328
2272,2022-08-13 11:10:06.428827852,2022-08-13 12:11:10.249542
2273,2022-08-13 11:12:51.656274349,2022-08-13 12:11:33.162350
2274,2022-08-13 11:21:10.859856529,2022-08-13 12:10:18.571291
2275,2022-08-13 11:21:25.386582822,2022-08-13 12:13:04.888141
2276,2022-08-13 11:22:44.603310487,2022-08-13 12:18:12.929537
2277,2022-08-13 11:31:39.232099460,2022-08-13 12:24:12.594787
2278,2022-08-13 11:34:31.951221114,2022-08-13 12:23:31.150567
2279,2022-08-13 11:39:01.481211490,2022-08-13 12:32:56.016731
2280,2022-08-13 11:42:07.596253473,2022-08-13 12:33:02.758698
2281,2022-08-13 11:53:13.100810933,2022-08-13 12:37:38.149071
2282,2022-08-13 12:00:14.323151053,2022-08-13 12:38:20.568238
2283,2022-08-13 12:01:37.592869295,2022-08-13 12:37:40.655918
2284,2022-08-13 12:01:53.139710205,2022-08-13 12:49:54.698381
2285,2022-08-13 12:02:12.725440456,2022-08-13 12:46:41.164072
